???,Unnamed: 1,dlnC_RAW,dlnY_RAW,dlnC_NOME,dlnY_NOME,POP,RGDPPC_PPP,TO,FO
USA,1903,-0.737,-0.933,-0.069,0.149,80946.0,4550.894,0.096,1.0
USA,1904,-0.415,-0.078,0.11,0.459,82485.0,4409.532,0.098,1.0
USA,1905,3.393,4.977,1.423,1.939,84147.0,4642.164,0.093,1.0
USA,1906,0.438,0.197,-0.22,-0.646,85770.0,5079.124,0.098,1.0
USA,1907,-2.929,-5.375,-1.725,-3.445,87339.0,5064.89,0.099,1.0
USA,1908,-4.346,-9.66,-1.819,-4.091,89055.0,4560.616,0.103,1.0
USA,1909,3.119,7.272,0.297,1.281,90845.0,5017.496,0.094,1.0
USA,1910,-1.043,-3.631,-1.093,-1.605,92767.0,4963.736,0.101,1.0
USA,1911,-3.751,-0.353,-1.874,-0.335,94234.0,5045.684,0.106,1.0
USA,1912,0.38,2.185,-0.63,0.063,95703.0,5200.698,0.105,1.0
USA,1913,-0.089,-0.007,-0.988,-1.422,97606.0,5300.73,0.111,1.0
USA,1914,-2.977,-11.947,-2.163,-4.99,99505.0,4799.201,0.118,0.987
USA,1915,-5.164,0.287,-2.347,0.532,100941.0,4864.193,0.116,0.953
USA,1916,4.954,11.873,0.933,4.601,102364.0,5458.693,0.159,0.916
USA,1917,-0.439,-3.4,-1.469,-0.373,103817.0,5247.737,0.155,0.893
USA,1918,-4.363,4.442,-3.344,1.185,104958.0,5658.984,0.124,0.893
USA,1919,-5.47,-5.385,-4.288,-3.32,105473.0,5680.406,0.154,0.916
USA,1920,-6.541,-5.465,-5.046,-3.81,106881.0,5552.327,0.154,0.953
USA,1921,-8.488,-7.576,-4.157,-3.531,108964.0,5322.734,0.096,0.987
USA,1922,6.337,3.687,2.37,2.002,110484.0,5539.844,0.095,1.0
USA,1923,5.673,9.627,2.536,4.344,112387.0,6164.199,0.094,1.0
USA,1924,-1.422,-1.228,0.525,0.448,114558.0,6232.551,0.096,1.0
USA,1925,2.682,-1.189,1.659,0.059,116284.0,6282.419,0.102,1.0
USA,1926,1.088,2.607,0.629,0.77,117857.0,6602.442,0.096,1.0
USA,1927,-1.456,-2.79,-0.364,-1.565,119502.0,6576.499,0.095,1.0
USA,1928,0.839,-1.335,-0.102,-1.227,120971.0,6569.345,0.095,1.0
USA,1929,1.403,3.307,-1.107,-0.901,122245.0,6898.722,0.094,1.0
USA,1930,-8.362,-12.133,-5.573,-8.618,123668.0,6212.713,0.076,1.0
USA,1931,-5.658,-9.418,-5.705,-8.849,124633.0,5691.367,0.059,0.987
USA,1932,-11.733,-16.617,-7.852,-12.045,125436.0,4908.366,0.05,0.953
USA,1933,-4.532,-3.834,-3.453,-3.257,126180.0,4776.916,0.056,0.903
USA,1934,4.5,7.752,1.942,4.29,126978.0,5113.608,0.058,0.847
USA,1935,3.575,5.951,3.044,5.449,127859.0,5466.838,0.063,0.797
USA,1936,7.331,9.724,4.443,7.074,128681.0,6203.884,0.06,0.763
USA,1937,1.312,2.485,1.378,2.358,129464.0,6430.122,0.07,0.751
USA,1938,-4.15,-6.259,-0.803,-2.081,130476.0,6126.466,0.061,0.755
USA,1939,2.908,5.061,1.741,4.106,131539.0,6560.753,0.06,0.764
USA,1940,2.088,5.258,1.737,5.631,132637.0,7009.637,0.065,0.778
USA,1941,4.248,13.015,1.881,11.665,133922.0,8205.683,0.066,0.797
USA,1942,-5.165,14.12,-1.945,13.186,135386.0,9741.105,0.066,0.818
USA,1943,-0.277,12.042,-0.135,11.142,137272.0,11518.172,0.081,0.841
USA,1944,-0.047,4.729,0.478,3.896,138937.0,12333.45,0.082,0.864
USA,1945,3.21,-4.205,2.935,-4.314,140474.0,11708.648,0.062,0.886
USA,1946,8.849,-14.806,5.093,-10.824,141940.0,9196.543,0.065,0.909
USA,1947,-1.835,-4.864,-0.097,-4.435,144688.0,8885.994,0.085,0.932
USA,1948,-1.253,0.646,-0.273,-0.832,147203.0,9064.562,0.072,0.953
USA,1949,-0.72,-4.228,-0.046,-1.751,149770.0,8943.744,0.069,0.972
USA,1950,2.882,4.873,1.115,2.795,152271.0,9561.348,0.08,0.986
USA,1951,-1.848,3.919,-0.635,2.537,154878.0,10116.246,0.091,0.995
USA,1952,-0.304,0.137,-0.018,0.572,157553.0,10315.545,0.086,0.999
USA,1953,1.304,0.932,0.43,0.124,160184.0,10612.608,0.08,1.0
USA,1954,-1.472,-4.428,-0.059,-1.814,163026.0,10359.108,0.08,1.0
USA,1955,3.625,3.275,1.455,0.937,165931.0,10896.855,0.082,1.0
USA,1956,-0.644,-1.792,-0.28,-1.338,168903.0,10914.282,0.089,1.0
USA,1957,-1.085,-1.762,-0.638,-1.363,171984.0,10919.987,0.093,1.0
USA,1958,-2.627,-4.615,-1.041,-2.324,174882.0,10630.528,0.084,1.0
USA,1959,2.097,3.34,0.601,0.707,177830.0,11230.169,0.086,1.0
USA,1960,-0.583,-1.068,-0.391,-0.46,180671.0,11328.476,0.092,1.0
USA,1961,-1.341,-1.29,-0.259,-0.221,183691.0,11401.734,0.089,1.0
USA,1962,1.614,2.47,0.948,1.505,186538.0,11904.985,0.089,1.0
USA,1963,0.907,0.94,1.218,1.365,189242.0,12242.34,0.09,0.994
USA,1964,2.759,2.372,2.424,2.226,191889.0,12772.566,0.092,0.977
USA,1965,3.207,3.09,2.707,2.564,194303.0,13418.702,0.092,0.952
USA,1966,2.69,3.275,2.173,2.451,196560.0,14133.527,0.096,0.923
USA,1967,0.135,-0.533,1.084,0.572,198712.0,14330.03,0.097,0.898
USA,1968,2.899,1.805,2.084,1.141,200706.0,14862.939,0.1,0.881
USA,1969,0.965,0.138,1.033,-0.024,202677.0,15179.409,0.1,0.875
USA,1970,-0.596,-2.948,0.527,-1.247,205052.0,15029.846,0.107,0.875
USA,1971,0.782,0.123,1.094,0.209,207661.0,15304.299,0.107,0.881
USA,1972,3.19,2.187,1.908,1.197,209896.0,15943.867,0.113,0.898
USA,1973,2.138,2.747,1.076,1.04,211909.0,16689.343,0.131,0.923
USA,1974,-3.423,-3.376,-1.167,-1.626,213854.0,16491.27,0.164,0.952
USA,1975,-0.433,-3.135,0.011,-1.074,215973.0,16283.633,0.155,0.977
USA,1976,2.725,2.337,1.614,0.911,218035.0,16975.087,0.16,0.994
USA,1977,1.445,1.598,1.092,1.195,220239.0,17566.503,0.164,1.0
USA,1978,1.541,2.46,0.909,1.2,222585.0,18372.972,0.169,1.0
USA,1979,-0.418,0.086,-0.479,-0.158,225055.0,18789.394,0.183,1.0
USA,1980,-2.981,-3.143,-1.572,-1.502,227726.5,18577.367,0.201,1.0
USA,1981,-1.293,-0.421,-0.908,-1.231,229966.2,18855.555,0.194,1.0
USA,1982,-1.285,-4.881,-0.35,-2.165,232187.8,18325.12,0.175,1.0
USA,1983,2.953,1.594,1.684,0.915,234307.2,18920.156,0.166,1.0
USA,1984,2.61,4.183,2.152,2.324,236348.3,20122.667,0.175,1.0
USA,1985,2.483,1.245,2.053,1.182,238466.3,20717.323,0.165,1.0
USA,1986,1.348,0.563,1.4,1.029,240650.8,21236.085,0.168,1.0
USA,1987,0.673,0.504,0.818,0.71,242803.5,21787.694,0.179,1.0
USA,1988,1.361,1.227,0.899,0.752,245021.4,22499.442,0.19,1.0
USA,1989,0.12,0.615,0.262,0.221,247341.7,23059.278,0.193,1.0
USA,1990,-0.835,-1.205,-0.847,-0.965,250131.9,23200.56,0.198,1.0
USA,1991,-2.913,-3.469,-1.361,-1.993,253492.5,22832.79,0.197,1.0
USA,1992,0.128,-0.033,-0.303,-0.641,256894.2,23284.982,0.199,1.0
USA,1993,0.264,-0.608,0.07,-0.405,260255.4,23640.113,0.2,1.0
USA,1994,0.746,0.805,0.474,0.209,263435.7,24312.789,0.21,1.0
USA,1995,-0.242,-0.647,0.056,-0.015,266557.1,24637.33,0.224,1.0
USA,1996,0.495,0.556,0.623,0.506,269667.4,25263.102,0.226,1.0
USA,1997,0.807,1.294,0.909,0.94,272911.8,26074.239,0.233,1.0
USA,1998,2.061,1.011,1.764,0.739,276115.3,26893.451,0.228,1.0
USA,1999,2.143,1.298,1.628,1.051,279294.7,27869.812,0.232,1.0
USA,2000,1.772,0.579,1.414,0.051,282158.0,28701.934,0.25,1.0
USA,2001,-0.301,-2.191,0.267,-1.116,284915.0,28726.094,0.228,1.0
USA,2002,-0.081,-1.289,0.245,-0.83,287501.0,28976.93,0.221,1.0
USA,2003,0.165,-0.31,0.336,-0.252,289986.0,29458.923,0.225,1.0
USA,2004,0.902,0.734,0.432,0.188,292806.0,30199.801,0.243,1.0
USA,2005,0.508,0.426,0.362,-0.104,295583.0,30841.645,0.255,1.0
USA,2006,0.456,-0.276,-0.041,-0.442,298442.0,31357.54,0.269,1.0
USA,2007,-0.98,-1.132,-1.097,-1.449,301280.0,31654.927,0.28,1.0
USA,2008,-2.86,-3.181,-1.984,-2.601,304228.0,31251.266,0.299,1.0
USA,2009,-3.201,-5.635,-2.195,-3.433,306879.73,29898.644,0.248,1.0
USA,2010,-0.663,-0.28,-0.981,-1.317,309262.89,30491.344,0.282,1.0
USA,2011,-0.24,-1.1,-0.606,-1.153,311522.29,31389.825,0.309,1.0
USA,2012,-1.029,-0.49,-0.879,-0.818,313783.68,32443.543,0.307,1.0
USA,2013,-0.982,-0.98,-0.671,-0.906,315972.19,33288.243,0.302,1.0
USA,2014,0.353,-0.15,-0.065,-0.348,318281.51,34504.07,0.302,1.0
USA,2015,1.116,0.148,0.358,-0.576,320568.86,35620.355,0.279,1.0
USA,2016,0.272,-1.162,-0.329,-1.193,322783.33,36359.375,0.267,1.0
