???;;dlnC_RAW;dlnY_RAW;dlnC_NOME;dlnY_NOME;POP;RGDPPC_PPP;TO ;FO
ESP;1971;2.7592678;2.1616532;3.2763683;3.0797623;34216.856;6701.1612;0.237029253;0.525125586
ESP;1972;5.8989611;6.9500893;5.1203073;5.6420355;34595.886;7312.4845;0.252414797;0.528240701
ESP;1973;5.1230903;5.735184;4.3791323;4.9892723;34980.317;7883.2188;0.265005361;0.525125586
ESP;1974;2.6103751;4.4709984;2.8972465;4.0384941;35363.89;8391.738;0.317388963;0.516885069
ESP;1975;0.94516449;0.080707647;1.6765127;1.3358111;35750.033;8549.3572;0.28955982;0.506368996
ESP;1976;2.549225;1.5764158;1.7681435;1.2279492;36127.525;8841.1913;0.311103321;0.5
ESP;1977;0.22753014;0.40598433;0.34491754;0.34861854;36506.811;9036.5986;0.301310261;0.5
ESP;1978;0.3590479;-0.05973859;0.096226872;0.089117125;36868.1;9193.4091;0.286786087;0.5
ESP;1979;-1.3970633;-0.98634262;-0.92558724;-0.60588943;37194.315;9266.6762;0.295009866;0.5
ESP;1980;-0.22313903;0.58414497;-0.82028588;-0.43483231;37493.072;9488.3771;0.336577836;0.5
ESP;1981;-3.2791309;-2.5893322;-2.0294488;-1.3386399;37764.458;9411.9074;0.374166874;0.5
ESP;1982;-2.0067356;-0.70504539;-1.7359691;-0.6861839;37987.108;9513.6399;0.383658878;0.512737991
ESP;1983;-1.4781482;-0.41740469;-1.1519552;-0.43798355;38160.263;9644.1727;0.418702006;0.546508128
ESP;1984;-1.9505383;-1.2950478;-0.93622667;-0.5978353;38325.244;9691.0692;0.434047284;0.596759299
ESP;1985;1.7933889;0.86040681;1.0116966;0.92076074;38467.025;9950.3746;0.43028763;0.653240701
ESP;1986;1.6844367;1.8750121;1.648504;1.8791847;38571.941;10320.804;0.371258842;0.703491872
ESP;1987;4.0995795;4.769183;3.1783482;3.8487908;38682.322;11019.373;0.378788837;0.737262009
ESP;1988;3.3357404;4.2079316;3.3813235;3.9828937;38764.307;11699.377;0.379427521;0.75
ESP;1989;4.1043819;4.3257389;3.3483298;3.8851022;38821.377;12435.985;0.38307192;0.75
ESP;1990;2.2283148;2.7740876;2.3160242;2.5376486;38860.827;13015.443;0.36169051;0.75
ESP;1991;1.3943767;1.2128274;1.2024161;1.1654294;38941.622;13410.879;0.358458049;0.75
ESP;1992;0.41302835;-0.73774144;-0.054451997;-0.56610959;39147.94;13551.404;0.362358706;0.75
ESP;1993;-4.0183761;-3.9356329;-1.883521;-1.7481699;39356.082;13262.43;0.373444549;0.75
ESP;1994;-0.82604731;0.45423872;-0.7079512;0.091891882;39547.353;13562.098;0.41857414;0.75
ESP;1995;-0.098874696;1.4397594;-0.10470245;0.96670926;39718.895;14005.89;0.448302662;0.75
ESP;1996;0.51764317;0.45403246;0.46268382;0.6849343;39884.246;14322.327;0.463284234;0.762737991
ESP;1997;0.92083417;1.5149289;1.1872704;1.5822259;40049.974;14802.118;0.512922523;0.796508128
ESP;1998;2.4590814;2.3623594;1.9642433;2.0202866;40214.066;15428.173;0.528642233;0.846759299
ESP;1999;2.9115844;2.497395;2.3929076;2.2623907;40369.667;16102.436;0.547380518;0.903240701
ESP;2000;2.4716824;2.9238269;2.0180322;2.2837997;40554.387;16877.986;0.602378337;0.953491872
ESP;2001;1.6707745;1.6190621;1.477907;1.2920905;40766.049;17461.565;0.580741586;0.987262009
ESP;2002;-0.11533906;-0.47265039;0.42944184;0.18334128;41423.52;17691.372;0.549828637;1
ESP;2003;-0.98935372;-0.45252084;-0.077947068;-0.039106458;42196.231;17927.811;0.531113716;1
ESP;2004;0.90165469;-0.17292466;0.4196584;-0.097890018;42859.172;18218.277;0.542124631;1
ESP;2005;0.61583235;0.034805194;0.28794631;0.024868066;43662.613;18551.947;0.543351036;1
ESP;2006;0.62624811;0.67477504;-0.037390641;-0.064319209;44360.521;19013.017;0.55659273;1
ESP;2007;-0.20293579;-0.019123169;-1.1466215;-0.78933041;45236.004;19350.805;0.574064565;1
ESP;2008;-3.7786016;-2.2477274;-3.0885861;-2.3755955;45983.169;19260.534;0.557579341;1
ESP;2009;-5.9985157;-6.2209551;-3.8423251;-3.9047289;46367.55;18423.922;0.464972031;1
ESP;2010;-1.662195;-2.2129612;-2.9355894;-2.9271936;46562.483;18344.351;0.523435729;1
ESP;2011;-4.2630411;-3.1677678;-3.8346448;-3.1969708;46736.257;18091.557;0.580860928;1
ESP;2012;-5.1836508;-4.9812788;-4.0070486;-3.671143;46766.403;17521.592;0.599311416;1
ESP;2013;-4.3163141;-3.2032872;-3.113619;-2.2442036;46591.857;17273.999;0.611796122;1
ESP;2014;0.3199404;0.014808804;-0.57674575;-0.5806735;46455.123;17586.858;0.629964734;1
ESP;2015;1.5564757;1.813397;0.37680962;0.25979234;46410.149;18230.34;0.636103956;1
ESP;2016;1.3428542;1.2912273;-0.016045624;-0.048350111;46450.439;18798.948;0.628760096;1
FIN;1875;3.4669405;-1.334677;1.1069309;-0.91804644;1912.647;1211.1848;0.449263828;nan
FIN;1876;-1.8602204;1.8789317;-1.3549646;-1.0401843;1942.656;1259.2427;0.427264239;nan
FIN;1877;-4.291219;-5.9528831;-2.7436354;-3.8352031;1971.431;1211.2003;0.454948871;nan
FIN;1878;-5.5329814;-5.4764029;-3.4272223;-3.6909878;1994.573;1172.7665;0.44685612;nan
FIN;1879;-1.8779324;-2.6047494;-2.4129185;-3.0589196;2032.669;1167.4042;0.445252052;nan
FIN;1880;-2.6798483;-3.0338851;-2.0491044;-2.8377313;2060.782;1154.8266;0.507936508;nan
FIN;1881;-4.3503521;-6.0750539;-1.4367184;-2.6734202;2082.643;1110.0579;0.506094998;nan
FIN;1882;8.2296118;6.0566409;2.3443906;1.3845262;2113.302;1202.8861;0.529319166;nan
FIN;1883;-0.83174605;0.17568223;-0.53280123;-0.46408424;2146.395;1229.8075;0.483776957;nan
FIN;1884;-2.471197;-3.0627352;-1.5604996;-1.3794797;2180.547;1219.3424;0.467273087;nan
FIN;1885;-4.4274778;-1.0835373;-1.9721684;-0.69353628;2208.518;1231.2287;0.400443012;nan
FIN;1886;2.198759;1.5694093;0.10102169;-0.037612951;2238.572;1275.5018;0.361794977;nan
FIN;1887;0.01163063;-1.9542121;-0.46996914;-0.87399851;2278.14;1275.5374;0.377631036;nan
FIN;1888;-2.3497529;-0.12840122;-1.190197;-0.32808165;2314.179;1302.2875;0.399566332;nan
FIN;1889;0.1480487;-0.13864256;-0.48788774;-0.25261065;2347.702;1326.5877;0.420060466;nan
FIN;1890;1.6329768;2.1092137;-0.63064355;-0.17356373;2380.14;1381.0402;0.391333557;nan
FIN;1891;-4.6105369;-4.3434438;-3.3668801;-2.877623;2408.3;1350.3901;0.399267399;nan
FIN;1892;-10.285942;-7.5638021;-4.7055661;-3.2632073;2422.5;1279.8854;0.390757675;nan
FIN;1893;1.3664022;2.4974799;0.40016035;0.7843289;2436.7;1340.9012;0.389715395;nan
FIN;1894;6.1018415;2.3401393;3.5155288;1.7401021;2465.7;1399.4225;0.430092375;nan
FIN;1895;5.6448305;4.2908274;4.252301;2.8302723;2499.9;1492.3963;0.441101249;nan
FIN;1896;2.354496;2.9757795;2.7932853;2.3101212;2530.9;1569.9412;0.45990566;nan
FIN;1897;4.4973484;1.3762317;3.2495618;1.2191924;2567.5;1624.1946;0.466624764;nan
FIN;1898;1.7418998;0.75940579;1.287491;-0.29055852;2610.3;1668.1978;0.476136104;nan
FIN;1899;-4.1636538;-5.8997736;-1.0927012;-2.5614686;2635.3;1606.9893;0.482136932;nan
FIN;1900;5.3121964;1.7516853;1.0786685;-0.70245754;2655.9;1668.4803;0.482687552;nan
FIN;1901;-7.9277072;-4.1523648;-3.9688942;-2.6687692;2678.5;1636.1781;0.426406697;nan
FIN;1902;-4.0098814;-4.8358348;-1.6467344;-2.1088722;2693.9;1591.3034;0.474267101;nan
FIN;1903;6.3248078;3.7408858;1.8733937;0.79013252;2717.1;1685.7894;0.474649832;nan
FIN;1904;-2.3270059;0.67191331;-0.61895801;0.03690588;2751.9;1730.9868;0.465737167;nan
FIN;1905;-0.079886307;-1.5412821;0.26579363;-0.40276199;2773;1741.8237;0.474868869;nan
FIN;1906;1.8814135;0.92815244;1.1031545;0.23482067;2803.7;1794.3282;0.513130615;nan
FIN;1907;2.6548475;0.2331964;0.41720138;-0.30292729;2838.7;1834.4878;0.525703565;nan
FIN;1908;-4.0285876;-2.4093657;-1.4214044;-0.90468928;2883;1828.9378;0.486126473;nan
FIN;1909;-0.31042757;0.98072316;-0.60571888;-0.10300868;2914.8;1884.3032;0.483683473;nan
FIN;1910;-0.52840616;-0.92041694;-0.61726152;-0.34789867;2943.4;1906.4479;0.50483665;nan
FIN;1911;-0.37132034;-0.35058863;-0.44247411;-0.052919296;2980;1939.1327;0.53957242;nan
FIN;1912;0.76174789;2.1845492;-0.3630131;0.54474106;3015.5;2022.4019;0.530117477;nan
FIN;1913;1.6961006;2.2671894;-1.0147518;-0.29794916;3035.8;2110.6706;0.563806601;nan
FIN;1914;-10.194899;-7.4472489;-5.485969;-5.1963476;3069.5;2000.6171;0.422583513;nan
FIN;1915;-2.2733814;-8.3439907;-2.9832281;-6.4431771;3096.3;1881.6776;0.488890175;nan
FIN;1916;2.2483652;-1.4100746;-2.7361469;-5.3274586;3114.2;1893.037;0.606911892;nan
FIN;1917;-15.986506;-20.275663;-12.486366;-14.957257;3134.3;1580.8889;0.445282418;nan
FIN;1918;-28.734108;-16.344216;-17.362287;-10.91658;3115.3;1369.8016;0.13541281;nan
FIN;1919;20.68816;16.961608;10.521495;10.115061;3118;1658.2294;0.39513986;0.5
FIN;1920;1.44409;8.7137934;1.8565244;6.9437093;3147.6;1845.5298;0.47950037;0.5
FIN;1921;1.2631329;0.04029951;2.5449264;2.4941779;3193.2;1884.4527;0.433109589;0.5
FIN;1922;7.2528969;6.8213233;5.2247488;5.6242702;3227.8;2058.0143;0.476977868;0.5
FIN;1923;4.3665088;4.0833292;3.1651753;3.2455087;3258.6;2186.7993;0.473534554;0.525475982
FIN;1924;-2.2378368;-0.38941779;-0.30049458;1.0360552;3286.2;2224.0437;0.481337554;0.593016257
FIN;1925;-1.612999;2.5496642;-0.19098487;2.2367132;3322.1;2328.1949;0.511278265;0.693518599
FIN;1926;3.6269683;0.67419457;2.2526109;1.5227019;3355.2;2391.8089;0.49946758;0.806481401
FIN;1927;2.4803134;4.6300536;2.1605079;3.2295664;3380.6;2557.1176;0.501829998;0.906983743
FIN;1928;6.6326311;3.7002087;2.5972915;2.0603445;3412.1;2707.2353;0.521504727;0.949048035
FIN;1929;-4.1202603;-1.6802307;-3.4117658;-1.1547619;3435.3;2716.8178;0.506442186;0.919721735
FIN;1930;-9.4587358;-4.0221147;-6.9271324;-2.9988484;3462.7;2665.6338;0.441173286;0.85298953
FIN;1931;-9.3719496;-5.3399939;-6.9711124;-3.3709017;3489.6;2580.5972;0.369123801;0.790277898
FIN;1932;-7.5115491;-3.3002262;-4.8522611;-1.4886436;3516;2549.7636;0.37478129;0.746256957
FIN;1933;2.4611871;3.8044106;1.1095388;2.3743481;3536.6;2701.6446;0.398508732;0.728967854
FIN;1934;7.5147419;8.0611926;4.0157544;4.7474892;3561.6;2988.3742;0.419016052;0.737262009
FIN;1935;1.077447;1.3992989;2.5197253;2.6962699;3589.6;3092.6619;0.41959311;0.75
FIN;1936;4.6628709;3.7706174;4.091738;3.1787947;3612.4;3278.7759;0.446623705;0.746815502
FIN;1937;7.4148616;2.7971048;4.4299529;2.1643119;3640.2;3441.1795;0.521242082;0.73518847
FIN;1938;2.1255322;2.1949532;0.26528597;0.079957856;3672.1;3589.4437;0.442091115;0.710998645
FIN;1939;-7.4778574;-7.2856302;-6.9024571;-4.3523493;3699.7;3407.6978;0.408278902;0.67268847
FIN;1940;-19.581104;-7.8362444;-12.704756;-4.4019344;3695.617;3220.4154;0.280885297;0.621815502
FIN;1941;-5.0474353;1.1245258;-5.7609297;-0.78542976;3707.815;3322.211;0.273464392;0.5625
FIN;1942;-3.5281956;-2.2335601;-3.1154985;-0.57321465;3708.801;3327.1734;0.269182281;0.5
FIN;1943;4.4158956;8.6684834;0.31654574;3.058059;3732.532;3696.7259;0.256015015;0.4375
FIN;1944;-10.538052;-2.4479128;-3.6192106;-1.701232;3737.096;3684.5799;0.161145664;0.375
FIN;1945;12.08419;-8.7173647;6.7251821;-3.7647461;3778.89;3449.516;0.082634952;0.3125
FIN;1946;4.1170438;4.4584559;4.1039173;1.67989;3833.072;3682.9916;0.216301612;0.25
FIN;1947;4.834525;-1.181776;5.371338;0.15559441;3885.284;3716.845;0.309998373;0.1875
FIN;1948;7.9966037;4.1773256;6.5202026;2.9340061;3937.84;3957.195;0.299502316;0.128184498
FIN;1949;1.8776109;2.7254826;3.2813563;2.2932546;3987.996;4143.2576;0.297140321;0.07731153
FIN;1950;5.839065;0.6365157;5.3200966;1.6521353;4029.803;4253.2864;0.31178344;0.039001355
FIN;1951;4.465866;5.1538967;3.7821919;3.2647499;4064.727;4571.1956;0.428887184;0.01481153
FIN;1952;2.9569537;0.29618957;2.1779861;0.95652947;4116.228;4674.4897;0.409488217;0.009553493
FIN;1953;-5.2134459;-2.4302055;-1.6658442;-0.25028463;4162.609;4651.6403;0.310904096;0.023254064
FIN;1954;3.5759428;5.222317;2.3480936;2.9702712;4211.191;5001.5525;0.34149143;0.04837965
FIN;1955;5.0454734;1.6734506;3.00058;1.6446397;4258.571;5196.8169;0.357974188;0.07662035
FIN;1956;1.0152077;-0.28367668;0.090918782;0.42373653;4304.832;5295.3266;0.342918446;0.101745936
FIN;1957;-5.0435372;1.8114684;-2.9635986;1.2294559;4343.19;5490.0555;0.361497964;0.118631004
FIN;1958;-5.61215;-2.5636577;-2.4479826;-0.34875955;4376.314;5474.3337;0.365175662;0.125
FIN;1959;4.1281601;3.0359866;2.2650444;2.7183391;4413.046;5753.5213;0.376742715;0.125
FIN;1960;5.0900896;5.9790722;3.9591131;4.3847875;4446.222;6230.3594;0.405440651;0.125
FIN;1961;4.6155933;4.8039094;4.0327463;3.6585727;4475.787;6657.9183;0.384721446;0.125
FIN;1962;3.1155957;0.17803439;3.1568118;1.341933;4507.098;6818.9666;0.379521998;0.125
FIN;1963;1.5649509;0.32377777;2.0931598;1.0770612;4539.519;6993.9949;0.353357344;0.125
FIN;1964;2.7666048;2.5775783;2.5412127;2.0777414;4557.567;7306.7338;0.371567961;0.131368996
FIN;1965;3.0411702;2.7643694;2.5260116;1.8931215;4569.896;7669.6002;0.369116134;0.148254064
FIN;1966;0.075465161;-0.18152088;0.38273033;0.52504821;4591.842;7824.4979;0.362168022;0.179748645
FIN;1967;-0.52612896;-0.39611027;0.18959605;0.3144042;4619.645;7946.5989;0.352018901;0.224874414
FIN;1968;-2.4607436;-0.13828094;0.12716076;1.3275944;4633.292;8092.9971;0.378331375;0.275125586
FIN;1969;8.171224;7.143763;5.1656907;4.8835989;4614.277;8877.5754;0.411105031;0.320251355
FIN;1970;5.5734952;5.4126806;4.2865626;4.373314;4598.336;9576.8693;0.453798815;0.358114931
FIN;1971;-0.53816581;-0.044484238;1.7660652;1.941701;4625.912;9764.6984;0.430420296;0.391885069
FIN;1972;5.4211858;4.7201482;4.2880714;3.9378726;4653.401;10447.54;0.429656785;0.42337965
FIN;1973;3.1654448;3.7748174;2.1977694;2.8372648;4678.761;11085.105;0.437286786;0.45162035
FIN;1974;-0.83050827;0.46272194;0.22094756;0.50565106;4702.387;11361.296;0.514716332;0.476745936
FIN;1975;0.59053793;-1.3194868;-0.010306254;-0.86236299;4720.492;11441.303;0.447006758;0.493631004
FIN;1976;-1.2272822;-2.1061002;-0.76888725;-1.3818221;4730.836;11358.404;0.432888265;0.5
FIN;1977;-3.0135714;-2.020407;-1.6296417;-0.99667977;4746.967;11354.529;0.458167962;0.5
FIN;1978;-0.3350359;0.21649567;-0.10544091;0.67257245;4758.088;11558.901;0.453224582;0.5
FIN;1979;3.108266;4.438062;1.3754977;2.4700729;4771.292;12331.547;0.507123916;0.5
FIN;1980;0.51946885;2.622592;0.31978986;1.673433;4787.778;12948.958;0.554492425;0.5
FIN;1981;-1.2276091;-1.2338317;0.041265353;-0.019990793;4812.15;13134.057;0.536774954;0.5
FIN;1982;1.9124264;0.36154116;1.1361648;0.42973881;4841.715;13484.753;0.501754414;0.5
FIN;1983;0.50831872;0.25253988;0.69019965;0.23767258;4869.858;13766.872;0.496997726;0.5
FIN;1984;0.43236028;0.40516315;0.52363893;0.43403499;4893.748;14106.717;0.489133139;0.5
FIN;1985;1.0247387;0.75915848;1.0171784;0.79677295;4910.664;14522.063;0.477707609;0.506368996
FIN;1986;0.94788357;0.21073445;1.2378946;0.54043843;4925.644;14819.459;0.429398705;0.52962306
FIN;1987;2.4246929;1.1429467;2.1044916;1.0149004;4938.602;15382.232;0.41785117;0.578002709
FIN;1988;2.9036852;2.6154357;1.8341639;1.5699355;4954.359;16087.913;0.405427145;0.648254064
FIN;1989;2.8263706;2.8994829;0.83235587;0.67648664;4974.383;16945.693;0.401825961;0.726745936
FIN;1990;-3.6964346;-2.473632;-2.9748855;-2.6349319;4998.478;16866.375;0.377643656;0.796997291
FIN;1991;-6.5370135;-9.1055569;-5.0261056;-5.821773;5029.002;15767.888;0.349259615;0.851745936
FIN;1992;-6.7588103;-6.4443036;-5.2462639;-4.8286124;5054.982;15136.115;0.401203619;0.891885069
FIN;1993;-6.4399122;-3.4733472;-4.2475947;-2.7286205;5077.912;14942.828;0.465404482;0.92337965
FIN;1994;-0.054918267;1.0375584;-0.81987136;-0.22715619;5098.754;15424.269;0.509021532;0.95162035
FIN;1995;3.4189012;1.4266986;1.3394018;0.7335547;5116.826;15976.988;0.519766892;0.976745936
FIN;1996;1.1369931;1.2593755;1.0460069;1.4095188;5132.32;16496.669;0.540610779;0.993631004
FIN;1997;0.97488696;3.5818272;1.1500185;2.660272;5147.349;17472.304;0.567777429;1
FIN;1998;1.791645;2.7518112;1.4479251;2.3982929;5159.646;18306.525;0.563580616;1
FIN;1999;1.2154287;1.5350182;1.0386646;1.9434573;5171.302;18981.003;0.543137813;1
FIN;2000;0.60910047;2.6243794;0.51445748;1.9027432;5181.115;19950.892;0.633503086;1
FIN;2001;-0.45404685;0.30978233;-0.1044843;0.49006759;5194.901;20360.392;0.579429742;1
FIN;2002;-0.86904897;-0.68397096;-0.024493173;0.071695308;5206.295;20683.001;0.558748399;1
FIN;2003;1.983798;-0.52801431;1.3506718;0.046243836;5219.732;21053.138;0.548614616;1
FIN;2004;0.92445871;1.4013075;1.1098615;0.58311862;5236.611;21879.093;0.56567624;1
FIN;2005;1.5845282;0.32855802;1.5969253;0.6003499;5255.58;22478.604;0.605155004;1
FIN;2006;3.4180657;1.5201454;1.9951688;0.96727903;5276.955;23434.467;0.676317521;1
FIN;2007;0.28875906;2.5582235;0.18260669;0.53259838;5300.484;24651.34;0.67156699;1
FIN;2008;-1.0488648;-1.8186744;-0.90486538;-2.3824567;5326.314;24694.058;0.660688278;1
FIN;2009;-4.5047093;-11.180476;-2.4645146;-5.6463459;5351.427;22561.74;0.490076435;1
FIN;2010;0.48661469;0.4197369;-0.42735261;-1.5308999;5375.276;23290.483;0.557659011;1
FIN;2011;0.34808159;0.003559984;-0.76340699;-1.7803185;5401.267;23783.247;0.596284519;1
FIN;2012;-2.2160415;-3.9834759;-1.6529289;-3.1300765;5426.674;23331.24;0.58257958;1
FIN;2013;-2.9913457;-3.292857;-2.2588899;-2.9106921;5451.27;23045.852;0.562876378;1
FIN;2014;-1.7316713;-3.1185013;-1.5753901;-2.7149423;5471.753;22796.939;0.553562499;1
FIN;2015;-0.75165959;-2.4091701;-1.2009069;-2.3019945;5487.308;22742.28;0.517037275;1
FIN;2016;-0.54536807;-0.4497349;-1.438267;-1.4658272;5503.297;23162.072;0.493340117;1
FRA;1875;8.5162129;-3.6906137;2.9994354;-2.2199039;38221;2219.0692;0.282425582;nan
FRA;1876;0.004833681;-2.8789627;-0.54368794;-2.4096589;38398;2028.2195;0.30747033;nan
FRA;1877;-7.7924885;-2.0489709;-3.5607514;-2.7290099;38576;2127.4822;0.277719237;nan
FRA;1878;-3.9887547;-7.3997006;-2.5637604;-3.6300588;38763;2091.1263;0.294664317;nan
FRA;1879;0.80534388;-2.6565364;-0.77636891;-1.558754;38909;1953.3068;0.34104676;nan
FRA;1880;-2.8051246;4.2170814;-1.1440267;1.2240353;39045;2120.4302;0.334566492;nan
FRA;1881;2.6788736;4.5865062;1.1450355;1.5706124;39191;2193.6402;0.317958783;nan
FRA;1882;5.3095152;1.713468;1.2397821;-0.2541048;39337;2288.3455;0.301472172;nan
FRA;1883;-5.6379385;-6.0726138;-2.8797188;-3.6248294;39472;2287.8401;0.303050325;nan
FRA;1884;-6.0969319;-7.0060763;-3.1072822;-4.6721396;39629;2253.254;0.290999193;nan
FRA;1885;0.54410655;-4.616068;-0.96712442;-3.6263444;39733;2207.3547;0.285896414;nan
FRA;1886;-1.4200609;-2.9175687;-1.2604068;-2.6403308;39858;2236.683;0.295607706;nan
FRA;1887;-2.0255118;-0.80611969;-0.44962736;-1.2960774;39889;2249.4339;0.289214127;nan
FRA;1888;6.0533733;0.68174018;1.558474;-0.510997;39920;2269.4039;0.286326117;nan
FRA;1889;-5.3145843;-1.3165766;-1.6043106;-0.48693027;40004;2322.4284;0.29245971;nan
FRA;1890;0.76933757;1.9907141;0.37276662;0.48474555;40014;2376.0124;0.283116704;1
FRA;1891;2.5142586;-0.53523991;0.96141323;-0.33195397;39983;2432.0611;0.284272613;1
FRA;1892;1.8924973;0.47028742;0.53906646;-0.37522406;39993;2492.8715;0.266534253;1
FRA;1893;-1.5386146;-5.4689695;-1.6083273;-1.2913746;40014;2534.8947;0.251856062;1
FRA;1894;-4.6140655;7.6667303;-2.9563229;2.1163155;40056;2626.0234;0.243874965;1
FRA;1895;-5.6094825;-3.6868184;-3.5333147;-1.0621858;40098;2569.2218;0.261135243;1
FRA;1896;-0.087976496;1.4843625;-1.9641391;0.23342314;40192;2685.442;0.250365116;1
FRA;1897;-6.7917825;-4.5711169;-2.6459868;-1.3119791;40348;2639.2484;0.248290598;1
FRA;1898;5.7625126;4.1113562;1.3489318;1.236344;40473;2759.6174;0.250250784;1
FRA;1899;-0.12892706;1.8372438;-0.22893561;0.55228072;40546;2911.4466;0.266218415;1
FRA;1900;-0.20571689;-0.36308722;-0.83962678;-0.99712361;40598;2875.6863;0.26845699;1
FRA;1901;-2.5733362;-6.7089291;-1.8178838;-3.3004725;40640;2826.495;0.270928955;1
FRA;1902;-5.2786603;-2.8811358;-2.4805245;-1.7841445;40713;2775.2904;0.271204517;1
FRA;1903;0.21622483;1.6155544;-0.62531383;-0.008501972;40786;2830.5475;0.267150571;1
FRA;1904;2.1966373;0.29661224;-0.047586947;-0.023202156;40859;2846.7081;0.270720571;1
FRA;1905;-2.8144454;0.84363117;-0.93680635;0.14165622;40890;2894.0203;0.290410959;1
FRA;1906;-0.75075508;-3.0682886;-0.17426644;-0.53162002;40942;2943.2814;0.305826197;1
FRA;1907;4.4674544;6.0913462;1.109828;2.2922559;40942;3070.3295;0.305077308;1
FRA;1908;-3.0920514;-2.0175774;-1.0032745;-0.42734191;41046;3044.9492;0.286422333;1
FRA;1909;2.0650105;1.4733073;-0.51414919;0.21999175;41109;3166.8148;0.298346675;1
FRA;1910;-10.463779;-6.5994235;-3.3297231;-1.5642435;41224;2965.207;0.327711786;1
FRA;1911;9.1282825;8.0669466;2.7297851;3.5281994;41307;3249.5771;0.313668522;1
FRA;1912;-0.2105904;6.3380853;-0.85338707;2.2842023;41359;3514.4934;0.302755267;1
FRA;1913;-2.2982224;-2.4871154;-3.1749902;-3.3501054;41463;3484.7696;0.308668375;0.974524018
FRA;1914;-10.956592;-19.233415;-8.2230974;-11.850257;41476;3236.3362;0.239853213;0.906983743
FRA;1915;-15.181205;-14.355271;-9.4153171;-9.219791;40481;3248.0667;0.276492859;0.806481401
FRA;1916;2.8040003;12.012499;-1.0684318;3.2707819;39884;3463.3308;0.410461247;0.693518599
FRA;1917;-0.88779084;-2.5645456;-1.4543827;-3.6082732;39288;2978.9272;0.515836417;0.593016257
FRA;1918;-5.829049;-17.06704;-1.0342126;-8.4394362;38542;2395.5288;0.406169959;0.525475982
FRA;1919;15.976435;8.1559424;8.4324028;3.6554427;38700;2811.3751;0.483645672;0.5
FRA;1920;2.4100729;4.9928381;3.0392012;2.4370344;39000;3226.921;0.437923032;0.5
FRA;1921;-4.0914332;-6.7473143;0.63918062;-0.46575458;39240;3074.6258;0.318001331;0.5
FRA;1922;13.879733;16.487254;7.035762;9.7933803;39420;3610.3923;0.293338302;0.5
FRA;1923;-5.1465747;2.9322124;-1.0596093;4.7603414;39880;3753.5257;0.337244193;0.5
FRA;1924;0.66176093;8.7489588;0.56088058;6.2559915;40310;4179.4635;0.379827694;0.525475982
FRA;1925;2.1341138;-0.98519185;0.51653466;1.0292854;40610;4166.3782;0.362378753;0.593016257
FRA;1926;-5.8321767;1.7011979;-1.885544;1.0211944;40870;4249.4685;0.36840187;0.693518599
FRA;1927;5.387953;-3.740259;1.7510863;-0.81937825;40940;4153.9705;0.354590714;0.806481401
FRA;1928;-2.4671909;4.0732778;-0.91045219;2.2558386;41050;4431.4653;0.317254343;0.906983743
